feed_material_id,feed_material_label,target_property,target_concept_id,target_label,review_axis,recommended_assertion_action,review_status,current_status,current_evidence,current_rationale,reviewer,review_date
AOM_006064,Cereal Spent Grain Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_006066,Citrus aurantifolia Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_006071,Maize Cob Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_006077,Daniellia oliveri Leaves Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_006080,Date Palm Fronds Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_006081,Delonix regia Seed Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_006082,Delonix regia Seed Ground Roasted,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_006083,Delonix regia Seed Dried Ground Roasted,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_006093,Eragrostis curvula Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_006095,Teff Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_006098,Ficus exasperata Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_006100,Fish Offal Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_006104,Garcinia kola Seeds Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_006105,Gmelina arborea Leaves Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_006114,Phytase Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_006117,Heteropogon contortus Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_006121,Jatropha curcas Leaves Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_006122,Lantana camara Leaves Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_006124,Calcium Carbonate Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
