feed_material_id,old_property,old_target_id,implementation_action,new_property,new_target_id,review_status,reviewer,implementation_date,decision_record,rationale
AOM_006301,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006302,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006303,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006304,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006313,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006314,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006319,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006321,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006328,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006336,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006337,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006345,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006374,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006396,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006397,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006413,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_000678,aom:primaryConstituent,AOM_101065,retained-reviewed-assertion,aom:primaryConstituent,AOM_101065,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Cassava remains source identity while starch is constituent identity.
AOM_001289,aom:primaryConstituent,AOM_101065,retained-reviewed-assertion,aom:primaryConstituent,AOM_101065,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Maize remains source identity while starch is constituent identity.
AOM_001820,aom:primaryConstituent,AOM_101065,retained-reviewed-assertion,aom:primaryConstituent,AOM_101065,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “starch” mapped through hard-tail decision AOM_001820; assertion 1.
AOM_003978,aom:primaryConstituent,AOM_101065,retained-reviewed-assertion,aom:primaryConstituent,AOM_101065,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “starch” mapped through hard-tail decision AOM_003978; assertion 1.
AOM_000538,aom:primaryConstituent,AOM_101080,retained-reviewed-assertion,aom:primaryConstituent,AOM_101080,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “ash” mapped through hard-tail decision AOM_000538; assertion 1.
AOM_000544,aom:primaryConstituent,AOM_101081,retained-reviewed-assertion,aom:primaryConstituent,AOM_101081,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Feedipedia identifies fish oil; oil is material constituent rather than evidence of physical form.
AOM_000547,aom:primaryConstituent,AOM_101081,retained-reviewed-assertion,aom:primaryConstituent,AOM_101081,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “oil” mapped through hard-tail decision AOM_000547; assertion 1.
AOM_000651,aom:primaryConstituent,AOM_101081,retained-reviewed-assertion,aom:primaryConstituent,AOM_101081,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Exact AGROVOC maize-oil identity supports oil constituent independent of physical form.
AOM_000671,aom:primaryConstituent,AOM_101081,retained-reviewed-assertion,aom:primaryConstituent,AOM_101081,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “oil” mapped through hard-tail decision AOM_000671; assertion 1.
AOM_000672,aom:primaryConstituent,AOM_101081,retained-reviewed-assertion,aom:primaryConstituent,AOM_101081,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “oil” mapped through hard-tail decision AOM_000672; assertion 1.
AOM_000674,aom:primaryConstituent,AOM_101081,retained-reviewed-assertion,aom:primaryConstituent,AOM_101081,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Exact AGROVOC sunflower-oil identity supports oil constituent independent of physical form.
AOM_000676,aom:primaryConstituent,AOM_101081,retained-reviewed-assertion,aom:primaryConstituent,AOM_101081,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “oil” mapped through hard-tail decision AOM_000676; assertion 1.
AOM_001193,aom:primaryConstituent,AOM_101081,retained-reviewed-assertion,aom:primaryConstituent,AOM_101081,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “oil” mapped through hard-tail decision AOM_001193; assertion 1.
AOM_001255,aom:primaryConstituent,AOM_101081,retained-reviewed-assertion,aom:primaryConstituent,AOM_101081,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “oil” mapped through hard-tail decision AOM_001255; assertion 1.
AOM_001308,aom:primaryConstituent,AOM_101081,retained-reviewed-assertion,aom:primaryConstituent,AOM_101081,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “oil” mapped through hard-tail decision AOM_001308; assertion 1.
AOM_001344,aom:primaryConstituent,AOM_101081,retained-reviewed-assertion,aom:primaryConstituent,AOM_101081,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “oil” mapped through hard-tail decision AOM_001344; assertion 1.
AOM_001586,aom:primaryConstituent,AOM_101081,retained-reviewed-assertion,aom:primaryConstituent,AOM_101081,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Exact AGROVOC soybean-oil identity supports oil constituent independent of physical form.
AOM_001880,aom:primaryConstituent,AOM_101081,retained-reviewed-assertion,aom:primaryConstituent,AOM_101081,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “oil” mapped through hard-tail decision AOM_001880; assertion 1.
AOM_001930,aom:primaryConstituent,AOM_101081,retained-reviewed-assertion,aom:primaryConstituent,AOM_101081,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “oil” mapped through hard-tail decision AOM_001930; assertion 1.
AOM_002241,aom:primaryConstituent,AOM_101081,retained-reviewed-assertion,aom:primaryConstituent,AOM_101081,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “oil” mapped through hard-tail decision AOM_002241; assertion 1.
AOM_003700,aom:primaryConstituent,AOM_101081,retained-reviewed-assertion,aom:primaryConstituent,AOM_101081,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “oil” mapped through hard-tail decision AOM_003700; assertion 1.
AOM_006200,aom:primaryConstituent,AOM_101081,retained-reviewed-assertion,aom:primaryConstituent,AOM_101081,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “oil” mapped through hard-tail decision AOM_006200; assertion 1.
