concept_id,preferred_label,ingredient_family,has_approved_grinding,has_approved_drying,meal_lexeme_present,form_disposition,form_target,moisture_disposition,moisture_target,role_disposition,role_target,evidence,rationale
AOM_006096,Euphorbia heterophylla Dried,Forage Plants,false,true,false,not_in_form_cohort,,approved_dried_from_process,Dried moisture condition,not_in_role_cohort,,docs/decisions/0041-feed-material-structural-model.md;docs/decisions/0042-feed-process-and-material-state-axes.md,No reviewed grinding result or governed presentation-form assertion. Approved Drying process supports dried moisture condition without implying one presentation form. No reviewed product-role evidence in this structural cohort.
AOM_006097,Festuca ovina,Forage Plants,false,false,false,not_in_form_cohort,,not_in_moisture_cohort,,not_in_role_cohort,,docs/decisions/0041-feed-material-structural-model.md;docs/decisions/0042-feed-process-and-material-state-axes.md,No reviewed grinding result or governed presentation-form assertion. No reviewed drying process or material-specific moisture evidence. No reviewed product-role evidence in this structural cohort.
AOM_006098,Ficus exasperata Dried Ground,Forage Plants,true,true,false,approved_comminuted_form,Comminuted particle form,approved_dried_from_process,Dried moisture condition,not_in_role_cohort,,docs/decisions/0041-feed-material-structural-model.md;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified. Approved Drying process supports dried moisture condition without implying one presentation form. No reviewed product-role evidence in this structural cohort."
AOM_006099,Ficus sur Fruits Crushed Dried,Crop Product,false,true,false,not_in_form_cohort,,approved_dried_from_process,Dried moisture condition,not_in_role_cohort,,docs/decisions/0041-feed-material-structural-model.md;docs/decisions/0042-feed-process-and-material-state-axes.md,No reviewed grinding result or governed presentation-form assertion. Approved Drying process supports dried moisture condition without implying one presentation form. No reviewed product-role evidence in this structural cohort.
AOM_006100,Fish Offal Ground,Animal Byproduct,true,false,false,approved_comminuted_form,Comminuted particle form,not_in_moisture_cohort,,approved_branch_to_role_translation,By-product role,docs/decisions/0041-feed-material-structural-model.md;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified. No reviewed drying process or material-specific moisture evidence. Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained."
AOM_006101,Food Waste Dried,Other Ingredients,false,true,false,not_in_form_cohort,,approved_dried_from_process,Dried moisture condition,not_in_role_cohort,,docs/decisions/0041-feed-material-structural-model.md;docs/decisions/0042-feed-process-and-material-state-axes.md,No reviewed grinding result or governed presentation-form assertion. Approved Drying process supports dried moisture condition without implying one presentation form. No reviewed product-role evidence in this structural cohort.
AOM_006103,Andropogon gayanus Ensiled Wilted,Forage Plants,false,false,false,not_in_form_cohort,,not_in_moisture_cohort,,not_in_role_cohort,,docs/decisions/0041-feed-material-structural-model.md;docs/decisions/0042-feed-process-and-material-state-axes.md,No reviewed grinding result or governed presentation-form assertion. No reviewed drying process or material-specific moisture evidence. No reviewed product-role evidence in this structural cohort.
AOM_006104,Garcinia kola Seeds Dried Ground,Forage Plants,true,true,false,approved_comminuted_form,Comminuted particle form,approved_dried_from_process,Dried moisture condition,not_in_role_cohort,,docs/decisions/0041-feed-material-structural-model.md;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified. Approved Drying process supports dried moisture condition without implying one presentation form. No reviewed product-role evidence in this structural cohort."
AOM_006105,Gmelina arborea Leaves Dried Ground,Forage Plants,true,true,false,approved_comminuted_form,Comminuted particle form,approved_dried_from_process,Dried moisture condition,not_in_role_cohort,,docs/decisions/0041-feed-material-structural-model.md;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified. Approved Drying process supports dried moisture condition without implying one presentation form. No reviewed product-role evidence in this structural cohort."
AOM_006106,Gmelina arborea Leaves Wilted,Forage Plants,false,false,false,not_in_form_cohort,,not_in_moisture_cohort,,not_in_role_cohort,,docs/decisions/0041-feed-material-structural-model.md;docs/decisions/0042-feed-process-and-material-state-axes.md,No reviewed grinding result or governed presentation-form assertion. No reviewed drying process or material-specific moisture evidence. No reviewed product-role evidence in this structural cohort.
AOM_006107,Gmelina arborea Dried,Forage Plants,false,true,false,not_in_form_cohort,,approved_dried_from_process,Dried moisture condition,not_in_role_cohort,,docs/decisions/0041-feed-material-structural-model.md;docs/decisions/0042-feed-process-and-material-state-axes.md,No reviewed grinding result or governed presentation-form assertion. Approved Drying process supports dried moisture condition without implying one presentation form. No reviewed product-role evidence in this structural cohort.
AOM_006108,Green Bean Vine Dried,Crop Byproduct,false,true,false,not_in_form_cohort,,approved_dried_from_process,Dried moisture condition,approved_branch_to_role_translation,By-product role,docs/decisions/0041-feed-material-structural-model.md;docs/decisions/0042-feed-process-and-material-state-axes.md,No reviewed grinding result or governed presentation-form assertion. Approved Drying process supports dried moisture condition without implying one presentation form. Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_006109,Grewia spp. Dried,Forage Plants,false,true,false,not_in_form_cohort,,approved_dried_from_process,Dried moisture condition,not_in_role_cohort,,docs/decisions/0041-feed-material-structural-model.md;docs/decisions/0042-feed-process-and-material-state-axes.md,No reviewed grinding result or governed presentation-form assertion. Approved Drying process supports dried moisture condition without implying one presentation form. No reviewed product-role evidence in this structural cohort.
AOM_006110,Groundnut Haulm Crushed,Crop Byproduct,false,false,false,not_in_form_cohort,,not_in_moisture_cohort,,approved_branch_to_role_translation,By-product role,docs/decisions/0041-feed-material-structural-model.md;docs/decisions/0042-feed-process-and-material-state-axes.md,No reviewed grinding result or governed presentation-form assertion. No reviewed drying process or material-specific moisture evidence. Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_006111,Groundnut Haulm Dried,Crop Byproduct,false,true,false,not_in_form_cohort,,approved_dried_from_process,Dried moisture condition,approved_branch_to_role_translation,By-product role,docs/decisions/0041-feed-material-structural-model.md;docs/decisions/0042-feed-process-and-material-state-axes.md,No reviewed grinding result or governed presentation-form assertion. Approved Drying process supports dried moisture condition without implying one presentation form. Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_006112,Groundnut Haulm Ensiled,Crop Byproduct,false,false,false,not_in_form_cohort,,not_in_moisture_cohort,,approved_branch_to_role_translation,By-product role,docs/decisions/0041-feed-material-structural-model.md;docs/decisions/0042-feed-process-and-material-state-axes.md,No reviewed grinding result or governed presentation-form assertion. No reviewed drying process or material-specific moisture evidence. Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
