feed_material_id,feed_material_label,target_property,target_concept_id,target_label,review_axis,recommended_disposition,status,reviewer,review_date,evidence,rationale,rule_id
AOM_006040,Barley Straw Dried,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_006042,Trifolium alexandrinum Straw Dried,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_006133,Millet Straw Ensiled Urea Treated,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_006142,Oat Straw Dried,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_006165,Maize Straw Ensiled Urea Treated Wilted,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_006175,Maize Straw Ensiled Fermented,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_006181,Wheat Straw Ensiled,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_006190,Rice Straw Ground,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_006191,Rice Straw Dried,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_006192,Rice Straw Dried Ensiled Urea Treated,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_006206,Wheat Straw Ensiled Fermented,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_006244,Unspecified Straw Ground,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_006259,Teff Straw Ensiled Fermented Urea Treated,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_006260,Teff Straw Dried,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_006301,Rice Straw Ensiled Urea Treated,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_006302,Rice Straw Urea Treated,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_006303,Rice Straw Dried Urea Treated,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_006304,Rice Straw Fermented Ground,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_006313,Sorghum Straw Crushed,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_006314,Sorghum Straw Crushed Dried Fermented,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_006319,Soybean Straw Dried,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_006321,Trifolium alexandrinum Straw Urea Treated,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_006328,Sorghum Straw Dried Ground,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_006336,Rice Straw Dried Ground,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_006337,Rice Straw Dried Fermented Ground,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_006345,Soybean Straw Dried Urea Treated,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_006374,Finger Millet Straw Ensiled Urea Treated,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_006396,Soybean Straw Dried Molasses Treated Urea Treated,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_006397,Maize Straw Molasses Treated Urea Treated,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_006413,Rice Straw Ensiled,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_000678,Cassava Starch,aom:primaryConstituent,AOM_101065,Starch constituent,chemical-identity,hold-exact-identity-and-label,approved,Pete Steward,2026-08-06,review/livestock-v10/feedipedia_semantic_review.csv,Cassava remains source identity while starch is constituent identity.,
AOM_001289,Maize Starch,aom:primaryConstituent,AOM_101065,Starch constituent,chemical-identity,hold-exact-identity-and-label,approved,Pete Steward,2026-08-06,review/livestock-v10/feedipedia_semantic_review.csv,Maize remains source identity while starch is constituent identity.,
AOM_001820,Potato Starch,aom:primaryConstituent,AOM_101065,Starch constituent,chemical-identity,hold-exact-identity-and-label,approved,Pete Steward,2026-08-06,01510;2322;http://purl.obolibrary.org/obo/NCBITaxon_4113;wfo-0001031908,Explicit descriptor “starch” mapped through hard-tail decision AOM_001820; assertion 1.,
AOM_003978,Cassava Starch Residue,aom:primaryConstituent,AOM_101065,Starch constituent,chemical-identity,hold-exact-identity-and-label,approved,Pete Steward,2026-08-06,01520;http://purl.obolibrary.org/obo/NCBITaxon_3983;wfo-0000235507,Explicit descriptor “starch” mapped through hard-tail decision AOM_003978; assertion 1.,
AOM_000538,Bone Ash,aom:primaryConstituent,AOM_101080,Ash constituent,chemical-identity,hold-exact-identity-and-label,approved,Pete Steward,2026-08-06,era_master_sheet.xlsx#AOM;review/livestock-v20/final_definition_tail_register.csv,Explicit descriptor “ash” mapped through hard-tail decision AOM_000538; assertion 1.,
AOM_000544,Fish Oil,aom:primaryConstituent,AOM_101081,Oil constituent,chemical-identity,hold-exact-identity-and-label,approved,Pete Steward,2026-08-06,review/livestock-v10/feedipedia_semantic_review.csv,Feedipedia identifies fish oil; oil is material constituent rather than evidence of physical form.,
AOM_000547,Nile Perch Fish Oil,aom:primaryConstituent,AOM_101081,Oil constituent,chemical-identity,hold-exact-identity-and-label,approved,Pete Steward,2026-08-06,http://purl.obolibrary.org/obo/NCBITaxon_29147,Explicit descriptor “oil” mapped through hard-tail decision AOM_000547; assertion 1.,
AOM_000651,Maize Oil,aom:primaryConstituent,AOM_101081,Oil constituent,chemical-identity,hold-exact-identity-and-label,approved,Pete Steward,2026-08-06,review/livestock-v12/public_authority_source_scope_review.csv,Exact AGROVOC maize-oil identity supports oil constituent independent of physical form.,
