concept_id,preferred_label,cohort_scope,feed_material_direct_branch_ids,feed_material_direct_branch_labels,depth_from_feed_materials,depth_from_feed_additives,depth_from_feed_chemical_substances,current_parent_ids,current_parent_labels,direct_child_count,descendant_count,review_requirement
AOM_006351,Bambusa tulda,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000734,Other Forage Plants,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_006352,Cassava Peel Crushed,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,5,,,AOM_002112,Cassava Peel,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_006353,Cassava Peel Crushed Urea Treated,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,5,,,AOM_002112,Cassava Peel,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_006354,Dendrocalamus asper,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000734,Other Forage Plants,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_006355,Dendrocalamus strictus,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000734,Other Forage Plants,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_006356,Acacia mearnsii Dried,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_003105,Acacia mearnsii,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_006357,Acacia mearnsii Dried Ground,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_003105,Acacia mearnsii,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_006358,Acacia saligna Leaves and Soft Twig Dried,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,5,,,AOM_001120,Acacia saligna Leaves and Soft Twig,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_006359,Afzelia africana Leaves and Twigs,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001126,Afzelia africana,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_006360,Annona senegalensis Leaves and Twigs Wilted,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001128,Annona senegalensis,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_006361,Baby Corn Stalk Ensiled,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,5,,,AOM_001675,Baby Corn Stalk,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_006362,Balanites aegyptiaca Dried,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_003075,Balanites aegyptiaca,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_006363,Bone Crushed,feed-material-descendant,AOM_100976,Animal by-products,3,,,AOM_000540,Bone,0,0,affected-descendant-inventory
AOM_006364,Bread Waste Dried,feed-material-descendant,AOM_100987,Processed food by-products,3,,,AOM_003829,Bread Waste,0,0,affected-descendant-inventory
AOM_006366,Dichrostachys cinerea Dried Ground,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001141,Dichrostachys cinerea,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_006368,Eragrostis curvula Dried Ground,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001393,Eragrostis curvula,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_006369,Hyparrhenia,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000701,Cereal and Grass Forages,1,1,affected-descendant-inventory;source-navigation-impact-review
AOM_006370,Euphorbia hirta,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000734,Other Forage Plants,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_006371,Faidherbia albida Dried,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001145,Faidherbia albida,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_006373,Ficus exasperata leaves and twigs,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_006374,Finger Millet Straw Ensiled Urea Treated,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,5,,,AOM_004005,Finger Millet Straw,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_006375,Gigantochloa pseudoarundinacea,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000734,Other Forage Plants,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_006376,Gliciridia sepium Leaves Wilted,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,5,,,AOM_001800,Gliciridia sepium Leaves,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_006380,Jojoba Enzyme Treated Ground,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,4,,,AOM_100897,Jojoba by-products,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_006381,Leucaena leucocephala Leaves Wilted,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,5,,,AOM_001672,Leucaena leucocephala Leaves,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_006385,Pericopis laxiflora Leaves and Twigs,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_003987,Pericopis laxiflora,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_006387,Phyllostachys aurea,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000734,Other Forage Plants,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_006389,Organic Acid,chemical-identity-branch,,,,,1,AOM_101147,Feed chemical substances,1,1,identity-product-boundary-review
AOM_006395,Tectona grandis Wilted,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_002220,Tectona grandis,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_006396,Soybean Straw Dried Molasses Treated Urea Treated,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,5,,,AOM_001271,Soybean Straw,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_006397,Maize Straw Molasses Treated Urea Treated,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,5,,,AOM_000572,Maize Straw,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_006399,Mucuna pruriens Seed Alkali Treated Boiled Dried Ground,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,5,,,AOM_001164,Mucuna pruriens Seed,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_006400,Mucuna pruriens Protein Isolate Alkali Treated Boiled Decorticated Ground,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,5,,,AOM_100968,Mucuna pruriens protein products,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_006402,Cassava Waste Dried Fermented,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,5,,,AOM_001251,Cassava Waste,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_006403,Sweet Potato Vine Ensiled Wilted,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,5,,,AOM_001267,Sweet Potato Vine,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_006404,Cassava Sieviate Dried Ground,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,5,,,AOM_003911,Cassava Sieviate,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_006406,Citrus aurantifolia,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,2,2,affected-descendant-inventory;source-navigation-impact-review
AOM_006407,Enterolobium cyclocarpum,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,2,2,affected-descendant-inventory;source-navigation-impact-review
AOM_006408,Linseed Ground,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,4,,,AOM_100898,Linseed by-products,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_006410,Occicum gatissimum,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,2,2,affected-descendant-inventory;source-navigation-impact-review
AOM_006411,Palm Kernel Cake Dried,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,4,,,AOM_100901,Palm kernel by-products,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_006413,Rice Straw Ensiled,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,5,,,AOM_000579,Rice Straw,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_006500,Mucuna pruriens Seed Boiled Decorticated Dried Ground Soaked,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,5,,,AOM_001164,Mucuna pruriens Seed,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_00672,Sugar Beet Leaves Ensiled Wilted,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,5,,,AOM_003492,Sugar Beet Leaves,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_012120,White Lupin Grain Roasted,feed-material-descendant;crop-forage-navigation,AOM_100921,Crop product,5,,,AOM_002116,White Lupin Grain,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_100850,Feed materials,feed-material-root;reported-concept,,,,,,AOM_000328,Feed Characteristic,20,1625,product-kind-root-review
AOM_100851,Maize by-products,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,3,,,AOM_000594,Cereal ByProducts,12,41,affected-descendant-inventory;source-navigation-impact-review
AOM_100852,Soybean by-products,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,3,,,AOM_000615,Legume ByProducts,12,21,affected-descendant-inventory;source-navigation-impact-review
AOM_100855,Baby corn by-products,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,3,,,AOM_000594,Cereal ByProducts,1,3,affected-descendant-inventory;source-navigation-impact-review
AOM_100856,Barley by-products,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,3,,,AOM_000594,Cereal ByProducts,4,6,affected-descendant-inventory;source-navigation-impact-review
AOM_100857,Cheka by-products,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,3,,,AOM_000594,Cereal ByProducts,1,1,affected-descendant-inventory;source-navigation-impact-review
AOM_100858,Finger millet by-products,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,3,,,AOM_000594,Cereal ByProducts,1,2,affected-descendant-inventory;source-navigation-impact-review
AOM_100859,Millet by-products,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,3,,,AOM_000594,Cereal ByProducts,2,3,affected-descendant-inventory;source-navigation-impact-review
AOM_100860,Oat by-products,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,3,,,AOM_000594,Cereal ByProducts,5,6,affected-descendant-inventory;source-navigation-impact-review
AOM_100861,Rice by-products,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,3,,,AOM_000594,Cereal ByProducts,7,26,affected-descendant-inventory;source-navigation-impact-review
AOM_100862,Rye by-products,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,3,,,AOM_000594,Cereal ByProducts,1,1,affected-descendant-inventory;source-navigation-impact-review
AOM_100863,Sorghum by-products,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,3,,,AOM_000594,Cereal ByProducts,8,16,affected-descendant-inventory;source-navigation-impact-review
AOM_100864,Wheat by-products,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,3,,,AOM_000594,Cereal ByProducts,6,15,affected-descendant-inventory;source-navigation-impact-review
AOM_100865,Chickpea by-products,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,3,,,AOM_000615,Legume ByProducts,1,1,affected-descendant-inventory;source-navigation-impact-review
AOM_100866,Common bean by-products,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,3,,,AOM_000615,Legume ByProducts,5,7,affected-descendant-inventory;source-navigation-impact-review
AOM_100867,Cowpea by-products,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,3,,,AOM_000615,Legume ByProducts,6,11,affected-descendant-inventory;source-navigation-impact-review
AOM_100868,Fava bean by-products,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,3,,,AOM_000615,Legume ByProducts,1,1,affected-descendant-inventory;source-navigation-impact-review
AOM_100869,Groundnut by-products,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,3,,,AOM_000615,Legume ByProducts,8,14,affected-descendant-inventory;source-navigation-impact-review
AOM_100870,Guar bean by-products,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,3,,,AOM_000615,Legume ByProducts,1,1,affected-descendant-inventory;source-navigation-impact-review
AOM_100871,Lentil by-products,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,3,,,AOM_000615,Legume ByProducts,1,1,affected-descendant-inventory;source-navigation-impact-review
AOM_100872,Lima bean by-products,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,3,,,AOM_000615,Legume ByProducts,1,2,affected-descendant-inventory;source-navigation-impact-review
AOM_100873,Pea by-products,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,3,,,AOM_000615,Legume ByProducts,2,2,affected-descendant-inventory;source-navigation-impact-review
AOM_100874,Pigeon pea by-products,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,3,,,AOM_000615,Legume ByProducts,1,2,affected-descendant-inventory;source-navigation-impact-review
AOM_100875,Carob by-products,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,2,,,AOM_001916,Crop Byproduct,1,1,affected-descendant-inventory;source-navigation-impact-review
AOM_100876,Cocoa by-products,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,2,,,AOM_001916,Crop Byproduct,2,6,affected-descendant-inventory;source-navigation-impact-review
AOM_100877,Coffee by-products,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,2,,,AOM_001916,Crop Byproduct,2,3,affected-descendant-inventory;source-navigation-impact-review
AOM_100878,Khat by-products,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,2,,,AOM_001916,Crop Byproduct,1,2,affected-descendant-inventory;source-navigation-impact-review
AOM_100879,Banana by-products,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,2,,,AOM_001916,Crop Byproduct,3,4,affected-descendant-inventory;source-navigation-impact-review
AOM_100880,Citrus by-products,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,2,,,AOM_001916,Crop Byproduct,1,3,affected-descendant-inventory;source-navigation-impact-review
AOM_100881,Date by-products,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,2,,,AOM_001916,Crop Byproduct,6,12,affected-descendant-inventory;source-navigation-impact-review
AOM_100882,Grape by-products,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,2,,,AOM_001916,Crop Byproduct,1,1,affected-descendant-inventory;source-navigation-impact-review
AOM_100883,Jackfruit by-products,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,2,,,AOM_001916,Crop Byproduct,2,2,affected-descendant-inventory;source-navigation-impact-review
AOM_100884,Mango by-products,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,2,,,AOM_001916,Crop Byproduct,4,8,affected-descendant-inventory;source-navigation-impact-review
AOM_100885,Marula by-products,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,2,,,AOM_001916,Crop Byproduct,2,2,affected-descendant-inventory;source-navigation-impact-review
AOM_100886,Melon by-products,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,2,,,AOM_001916,Crop Byproduct,1,2,affected-descendant-inventory;source-navigation-impact-review
