concept_id,language,definition,definition_method,status,reviewer,review_date,evidence,rationale
AOM_006112,en,A feed material with governed source identity “groundnut haulm” and characteristics: processing method — Ensiling.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_006113,en,"A feed material with governed source identity “groundnut hull” and characteristics: processing method — Crushing, Drying.",composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_006115,en,A feed material with governed source identity “megathyrsus maximus” and characteristics: processing method — Wilting.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_006116,en,A feed material with governed source identity “hermosa sidoides” and characteristics: processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_006117,en,A feed material with governed source identity “heteropogon contortus” and characteristics: processing method — Grinding.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_006118,en,A feed material with governed source identity “hevea brasiliensis” and characteristics: ingredient part — Seed.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_006119,en,"An AOM feed material with governed operational source identity “Hyparrhenia hirta”. Component, whole-material integrity, processing method, physical form, product role, composition, constituent, and nutritional properties are unspecified unless separately asserted.",composed_from_bounded_workbook_material_scope,approved,Pete Steward,2026-08-06,era_master_sheet.xlsx#AOM;review/livestock-v20/final_definition_tail_register.csv,"Canonical AOM identity and hierarchy establish operational feed-material scope. Definition must not infer plant part, whole-material integrity, process, form, composition, or nutrition beyond explicit facets."
AOM_006120,en,A feed material with governed source identity “indigofera atriceps” and characteristics: processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_006121,en,"A feed material with governed source identity “jatropha curcas” and characteristics: ingredient part — Leaf; processing method — Drying, Grinding.",composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_006122,en,"A feed material with governed source identity “lantana camara” and characteristics: ingredient part — Leaf; processing method — Drying, Grinding.",composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_006124,en,A feed material with governed source identity “calcium carbonate” and characteristics: processing method — Grinding.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_006125,en,"A feed-supplement ingredient with governed workbook identity “Magnesium Sulfate”, classified within “Mineral”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified unless separately asserted.",composed_from_canonical_workbook_identity_scope,approved,Pete Steward,2026-08-06,era_master_sheet.xlsx#AOM;sha256:f834c4f7837927774499eff4340c912784a3db10c2e19bd5d75a7f753df41438,Canonical workbook establishes governed ingredient identity and hierarchy; all unasserted material facets remain unspecified.
