feed_material_id,target_property,target_concept_id,target_label,status,reviewer,review_date,evidence,rationale,rule_id,target_uri,target_type
AOM_006226,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006227,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006227,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006229,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006230,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006230,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006231,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006231,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006232,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006233,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006233,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006234,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006237,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006239,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006240,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006240,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006244,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006244,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006251,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006252,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006253,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006254,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006256,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006257,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006257,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006258,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006259,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006260,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006260,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006262,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006262,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006262,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
